Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"February 15, 2021",Toronto Public Health,330,339,11,319,338,10.7,26,0.9,4,0.1
"February 16, 2021",Toronto Public Health,347,330,11.6,296,341,9.9,18,0.6,6,0.2
"February 17, 2021",Toronto Public Health,371,325,12.4,402,327,13.5,16,0.5,10,0.3
"February 18, 2021",Toronto Public Health,335,326,11.2,357,325,11.9,29,1,4,0.1
"February 19, 2021",Toronto Public Health,335,327,11.2,390,321,13.1,18,0.6,9,0.3
"February 20, 2021",Toronto Public Health,326,324,10.9,329,326,11,21,0.7,6,0.2
"February 21, 2021",Toronto Public Health,236,329,7.9,337,332,11.3,29,1,8,0.3
"February 22, 2021",Toronto Public Health,358,326,12,264,347,8.8,26,0.9,4,0.1
"February 23, 2021",Toronto Public Health,320,330,10.7,373,339,12.5,24,0.8,7,0.2
"February 24, 2021",Toronto Public Health,326,326,10.9,357,350,11.9,17,0.6,6,0.2
"February 25, 2021",Toronto Public Health,289,319,9.7,357,344,11.9,21,0.7,5,0.2
"February 26, 2021",Toronto Public Health,290,313,9.7,324,344,10.8,20,0.7,4,0.1
"February 27, 2021",Toronto Public Health,304,306,10.2,258,334,8.6,28,0.9,2,0.1
"February 28, 2021",Toronto Public Health,260,303,8.7,300,324,10,21,0.7,2,0.1
"March 1, 2021",Toronto Public Health,418,307,14,232,319,7.8,15,0.5,1,0
"March 2, 2021",Toronto Public Health,376,315,12.6,347,314,11.6,16,0.5,6,0.2
"March 3, 2021",Toronto Public Health,358,323,12,304,311,10.2,13,0.4,4,0.1
"March 4, 2021",Toronto Public Health,374,328,12.5,379,303,12.7,13,0.4,4,0.1
"March 5, 2021",Toronto Public Health,416,340,13.9,319,306,10.7,29,1,7,0.2
"March 6, 2021",Toronto Public Health,340,358,11.4,358,306,12,21,0.7,6,0.2
"March 7, 2021",Toronto Public Health,362,363,12.1,388,320,13,22,0.7,4,0.1
"March 8, 2021",Toronto Public Health,434,378,14.5,369,332,12.3,31,1,5,0.2
"March 9, 2021",Toronto Public Health,423,380,14.2,387,352,13,31,1,2,0.1
"March 10, 2021",Toronto Public Health,510,387,17.1,389,358,13,21,0.7,4,0.1
"March 11, 2021",Toronto Public Health,429,408,14.4,363,370,12.1,34,1.1,3,0.1
"March 12, 2021",Toronto Public Health,464,416,15.5,473,368,15.8,25,0.8,3,0.1
"March 13, 2021",Toronto Public Health,411,423,13.8,450,390,15.1,28,0.9,3,0.1
"March 14, 2021",Toronto Public Health,366,433,12.2,353,403,11.8,26,0.9,4,0.1
"March 15, 2021",Toronto Public Health,569,434,19,347,398,11.6,26,0.9,2,0.1
"March 16, 2021",Toronto Public Health,538,453,18,451,395,15.1,32,1.1,8,0.3
"March 17, 2021",Toronto Public Health,596,470,19.9,468,404,15.7,29,1,6,0.2
"March 18, 2021",Toronto Public Health,568,482,19,546,415,18.3,30,1,3,0.1
"March 19, 2021",Toronto Public Health,655,502,21.9,533,441,17.8,43,1.4,5,0.2
"March 20, 2021",Toronto Public Health,615,529,20.6,543,450,18.2,32,1.1,0,0
"March 21, 2021",Toronto Public Health,632,558,21.1,488,463,16.3,37,1.2,2,0.1
"March 22, 2021",Toronto Public Health,749,596,25.1,554,482,18.5,43,1.4,6,0.2
"March 23, 2021",Toronto Public Health,808,622,27,630,512,21.1,43,1.4,5,0.2
"March 24, 2021",Toronto Public Health,816,660,27.3,723,537,24.2,42,1.4,6,0.2
"March 25, 2021",Toronto Public Health,708,692,23.7,767,574,25.7,38,1.3,5,0.2
"March 26, 2021",Toronto Public Health,851,712,28.5,875,605,29.3,39,1.3,3,0.1
"March 27, 2021",Toronto Public Health,772,740,25.8,646,654,21.6,43,1.4,5,0.2
"March 28, 2021",Toronto Public Health,746,762,25,622,669,20.8,56,1.9,6,0.2
"March 29, 2021",Toronto Public Health,926,779,31,706,688,23.6,58,1.9,6,0.2
"March 30, 2021",Toronto Public Health,876,804,29.3,831,710,27.8,54,1.8,4,0.1
"March 31, 2021",Toronto Public Health,846,814,28.3,949,739,31.8,70,2.3,6,0.2
"April 1, 2021",Toronto Public Health,1158,818,38.7,876,771,29.3,62,2.1,4,0.1
"April 2, 2021",Toronto Public Health,981,882,32.8,959,786,32.1,53,1.8,6,0.2
"April 3, 2021",Toronto Public Health,1008,901,33.7,837,798,28,70,2.3,4,0.1
"April 4, 2021",Toronto Public Health,1044,934,34.9,886,826,29.6,64,2.1,12,0.4
"April 5, 2021",Toronto Public Health,1320,977,44.2,826,863,27.6,70,2.3,3,0.1
"April 6, 2021",Toronto Public Health,1402,1033,46.9,1115,881,37.3,67,2.2,5,0.2
"April 7, 2021",Toronto Public Health,1343,1108,44.9,1069,921,35.8,59,2,14,0.5
"April 8, 2021",Toronto Public Health,1287,1179,43.1,1149,938,38.4,90,3,5,0.2
"April 9, 2021",Toronto Public Health,1305,1198,43.7,1235,977,41.3,86,2.9,14,0.5
"April 10, 2021",Toronto Public Health,1202,1244,40.2,1372,1017,45.9,87,2.9,7,0.2
"April 11, 2021",Toronto Public Health,1126,1272,37.7,1109,1093,37.1,85,2.8,8,0.3
"April 12, 2021",Toronto Public Health,1231,1284,41.2,1204,1125,40.3,91,3,10,0.3
"April 13, 2021",Toronto Public Health,1212,1271,40.6,1139,1179,38.1,77,2.6,10,0.3
"April 14, 2021",Toronto Public Health,1296,1244,43.4,1420,1182,47.5,93,3.1,10,0.3
"April 15, 2021",Toronto Public Health,1220,1237,40.8,1418,1233,47.5,101,3.4,10,0.3
"April 16, 2021",Toronto Public Health,1204,1227,40.3,1178,1271,39.4,110,3.7,7,0.2
"April 17, 2021",Toronto Public Health,1118,1213,37.4,1492,1263,49.9,76,2.5,17,0.6
"April 18, 2021",Toronto Public Health,1066,1201,35.7,1324,1280,44.3,73,2.4,12,0.4
"April 19, 2021",Toronto Public Health,1329,1192,44.5,1088,1311,36.4,102,3.4,15,0.5
"April 20, 2021",Toronto Public Health,1161,1206,38.9,1296,1294,43.4,81,2.7,10,0.3
"April 21, 2021",Toronto Public Health,1188,1199,39.8,994,1317,33.3,83,2.8,2,0.1
"April 22, 2021",Toronto Public Health,1025,1184,34.3,1190,1256,39.8,79,2.6,14,0.5
"April 23, 2021",Toronto Public Health,1122,1156,37.5,1357,1223,45.4,74,2.5,13,0.4
"April 24, 2021",Toronto Public Health,1017,1144,34,1106,1249,37,61,2,15,0.5
"April 25, 2021",Toronto Public Health,887,1130,29.7,1240,1194,41.5,59,2,16,0.5
"April 26, 2021",Toronto Public Health,1095,1104,36.6,815,1182,27.3,59,2,16,0.5
"April 27, 2021",Toronto Public Health,1034,1071,34.6,1107,1143,37,72,2.4,16,0.5
"April 28, 2021",Toronto Public Health,1089,1053,36.4,1112,1116,37.2,70,2.3,10,0.3
"April 29, 2021",Toronto Public Health,1008,1038,33.7,1315,1132,44,85,2.8,11,0.4
"April 30, 2021",Toronto Public Health,987,1036,33,1086,1150,36.3,79,2.6,10,0.3
"May 1, 2021",Toronto Public Health,962,1017,32.2,1102,1112,36.9,62,2.1,11,0.4
"May 2, 2021",Toronto Public Health,749,1009,25.1,1030,1111,34.5,56,1.9,12,0.4
"May 3, 2021",Toronto Public Health,936,989,31.3,720,1081,24.1,70,2.3,16,0.5
"May 4, 2021",Toronto Public Health,811,966,27.1,839,1067,28.1,45,1.5,15,0.5
"May 5, 2021",Toronto Public Health,790,935,26.4,1029,1029,34.4,52,1.7,10,0.3
"May 6, 2021",Toronto Public Health,698,892,23.4,853,1017,28.5,55,1.8,17,0.6
"May 7, 2021",Toronto Public Health,695,848,23.3,815,951,27.3,67,2.2,14,0.5
"May 8, 2021",Toronto Public Health,642,806,21.5,780,913,26.1,49,1.6,12,0.4
"May 9, 2021",Toronto Public Health,580,760,19.4,697,867,23.3,40,1.3,5,0.2
"May 10, 2021",Toronto Public Health,685,736,22.9,603,819,20.2,44,1.5,11,0.4
"May 11, 2021",Toronto Public Health,600,700,20.1,718,802,24,31,1,7,0.2
"May 12, 2021",Toronto Public Health,602,670,20.1,734,785,24.6,50,1.7,17,0.6
"May 13, 2021",Toronto Public Health,519,643,17.4,674,743,22.6,50,1.7,9,0.3
"May 14, 2021",Toronto Public Health,543,618,18.2,616,717,20.6,50,1.7,4,0.1
"May 15, 2021",Toronto Public Health,466,596,15.6,649,689,21.7,39,1.3,9,0.3
"May 16, 2021",Toronto Public Health,385,571,12.9,496,670,16.6,41,1.4,9,0.3
"May 17, 2021",Toronto Public Health,479,543,16,460,641,15.4,41,1.4,7,0.2
"May 18, 2021",Toronto Public Health,487,513,16.3,455,621,15.2,39,1.3,12,0.4
"May 19, 2021",Toronto Public Health,398,497,13.3,611,583,20.4,29,1,9,0.3
"May 20, 2021",Toronto Public Health,340,468,11.4,454,566,15.2,46,1.5,7,0.2
"May 21, 2021",Toronto Public Health,342,443,11.4,453,534,15.2,31,1,7,0.2
"May 22, 2021",Toronto Public Health,265,414,8.9,412,511,13.8,36,1.2,12,0.4
"May 23, 2021",Toronto Public Health,223,385,7.5,345,477,11.5,28,0.9,4,0.1
"May 24, 2021",Toronto Public Health,245,362,8.2,285,456,9.5,23,0.8,4,0.1
"May 25, 2021",Toronto Public Health,260,329,8.7,234,431,7.8,21,0.7,9,0.3
"May 26, 2021",Toronto Public Health,232,296,7.8,309,399,10.3,19,0.6,6,0.2
"May 27, 2021",Toronto Public Health,204,272,6.8,268,356,9,15,0.5,9,0.3
"May 28, 2021",Toronto Public Health,201,253,6.7,234,329,7.8,16,0.5,10,0.3
"May 29, 2021",Toronto Public Health,140,233,4.7,262,298,8.8,14,0.5,8,0.3
"May 30, 2021",Toronto Public Health,122,215,4.1,170,277,5.7,16,0.5,4,0.1
"May 31, 2021",Toronto Public Health,166,201,5.6,169,252,5.7,13,0.4,2,0.1
"June 1, 2021",Toronto Public Health,173,189,5.8,205,235,6.9,13,0.4,5,0.2
"June 2, 2021",Toronto Public Health,122,177,4.1,180,231,6,10,0.3,6,0.2
"June 3, 2021",Toronto Public Health,122,161,4.1,173,213,5.8,12,0.4,6,0.2
"June 4, 2021",Toronto Public Health,100,149,3.3,154,199,5.2,8,0.3,5,0.2
"June 5, 2021",Toronto Public Health,99,135,3.3,106,188,3.5,14,0.5,6,0.2
"June 6, 2021",Toronto Public Health,74,129,2.5,121,165,4,9,0.3,6,0.2
"June 7, 2021",Toronto Public Health,92,122,3.1,94,158,3.1,11,0.4,1,0
"June 8, 2021",Toronto Public Health,85,112,2.8,99,148,3.3,9,0.3,2,0.1
"June 9, 2021",Toronto Public Health,65,99,2.2,110,132,3.7,7,0.2,5,0.2
"June 10, 2021",Toronto Public Health,64,91,2.1,80,122,2.7,9,0.3,1,0
"June 11, 2021",Toronto Public Health,66,83,2.2,88,109,2.9,8,0.3,1,0
"June 12, 2021",Toronto Public Health,67,78,2.2,67,100,2.2,5,0.2,2,0.1
"June 13, 2021",Toronto Public Health,51,73,1.7,86,94,2.9,7,0.2,2,0.1
"June 14, 2021",Toronto Public Health,58,70,1.9,70,89,2.3,9,0.3,2,0.1
"June 15, 2021",Toronto Public Health,60,65,2,60,86,2,7,0.2,3,0.1
"June 16, 2021",Toronto Public Health,50,62,1.7,72,80,2.4,5,0.2,3,0.1
"June 17, 2021",Toronto Public Health,32,59,1.1,64,75,2.1,8,0.3,1,0
"June 18, 2021",Toronto Public Health,44,55,1.5,58,72,1.9,4,0.1,0,0
"June 19, 2021",Toronto Public Health,53,52,1.8,40,68,1.3,7,0.2,0,0
"June 20, 2021",Toronto Public Health,36,50,1.2,52,64,1.7,6,0.2,3,0.1
"June 21, 2021",Toronto Public Health,54,48,1.8,39,59,1.3,5,0.2,3,0.1
"June 22, 2021",Toronto Public Health,42,47,1.4,53,55,1.8,7,0.2,2,0.1
"June 23, 2021",Toronto Public Health,41,44,1.4,35,54,1.2,4,0.1,2,0.1
"June 24, 2021",Toronto Public Health,39,43,1.3,39,49,1.3,2,0.1,0,0
"June 25, 2021",Toronto Public Health,25,44,0.8,61,45,2,9,0.3,1,0
"June 26, 2021",Toronto Public Health,18,41,0.6,32,46,1.1,6,0.2,1,0
"June 27, 2021",Toronto Public Health,33,36,1.1,37,44,1.2,3,0.1,1,0
"June 28, 2021",Toronto Public Health,32,36,1.1,27,42,0.9,2,0.1,0,0
"June 29, 2021",Toronto Public Health,25,33,0.8,30,41,1,5,0.2,0,0
"June 30, 2021",Toronto Public Health,26,30,0.9,30,37,1,3,0.1,1,0
"July 1, 2021",Toronto Public Health,14,28,0.5,27,37,0.9,3,0.1,0,0
"July 2, 2021",Toronto Public Health,23,25,0.8,16,35,0.5,2,0.1,0,0
"July 3, 2021",Toronto Public Health,26,24,0.9,38,28,1.3,1,0,0,0
"July 4, 2021",Toronto Public Health,21,26,0.7,20,29,0.7,4,0.1,0,0
"July 5, 2021",Toronto Public Health,25,24,0.8,30,27,1,4,0.1,0,0
"July 6, 2021",Toronto Public Health,20,23,0.7,20,27,0.7,3,0.1,3,0.1
"July 7, 2021",Toronto Public Health,18,22,0.6,17,26,0.6,2,0.1,0,0
"July 8, 2021",Toronto Public Health,23,21,0.8,25,24,0.8,4,0.1,2,0.1
"July 9, 2021",Toronto Public Health,21,22,0.7,23,24,0.8,2,0.1,0,0
"July 10, 2021",Toronto Public Health,17,22,0.6,17,25,0.6,4,0.1,2,0.1
"July 11, 2021",Toronto Public Health,19,21,0.6,18,22,0.6,4,0.1,0,0
"July 12, 2021",Toronto Public Health,32,20,1.1,23,21,0.8,3,0.1,1,0
"July 13, 2021",Toronto Public Health,28,21,0.9,23,20,0.8,3,0.1,3,0.1
"July 14, 2021",Toronto Public Health,21,23,0.7,12,21,0.4,3,0.1,1,0
"July 15, 2021",Toronto Public Health,26,23,0.9,22,20,0.7,0,0,2,0.1
"July 16, 2021",Toronto Public Health,28,23,0.9,41,20,1.4,4,0.1,1,0
"July 17, 2021",Toronto Public Health,29,24,1,17,22,0.6,1,0,0,0
"July 18, 2021",Toronto Public Health,26,26,0.9,24,22,0.8,2,0.1,0,0
"July 19, 2021",Toronto Public Health,37,27,1.2,26,23,0.9,2,0.1,0,0
"July 20, 2021",Toronto Public Health,44,28,1.5,28,24,0.9,2,0.1,0,0
"July 21, 2021",Toronto Public Health,29,30,1,31,24,1,1,0,1,0
"July 22, 2021",Toronto Public Health,28,31,0.9,45,27,1.5,1,0,1,0
"July 23, 2021",Toronto Public Health,47,32,1.6,41,30,1.4,2,0.1,0,0
"July 24, 2021",Toronto Public Health,26,34,0.9,28,30,0.9,1,0,0,0
"July 25, 2021",Toronto Public Health,35,34,1.2,35,32,1.2,3,0.1,2,0.1
"July 26, 2021",Toronto Public Health,50,35,1.7,20,33,0.7,0,0,0,0
"July 27, 2021",Toronto Public Health,41,37,1.4,21,33,0.7,3,0.1,1,0
"July 28, 2021",Toronto Public Health,66,37,2.2,54,32,1.8,4,0.1,0,0
"July 29, 2021",Toronto Public Health,45,42,1.5,61,35,2,0,0,0,0
"July 30, 2021",Toronto Public Health,42,44,1.4,42,37,1.4,2,0.1,2,0.1
"July 31, 2021",Toronto Public Health,58,44,1.9,42,37,1.4,0,0,0,0
"August 1, 2021",Toronto Public Health,63,48,2.1,40,39,1.3,4,0.1,1,0
"August 2, 2021",Toronto Public Health,76,52,2.5,29,40,1,2,0.1,0,0
"August 3, 2021",Toronto Public Health,97,56,3.2,43,41,1.4,2,0.1,1,0
"August 4, 2021",Toronto Public Health,95,64,3.2,70,44,2.3,3,0.1,0,0
"August 5, 2021",Toronto Public Health,106,68,3.5,79,47,2.6,6,0.2,0,0
"August 6, 2021",Toronto Public Health,99,77,3.3,103,49,3.4,0,0,1,0
"August 7, 2021",Toronto Public Health,111,85,3.7,92,58,3.1,6,0.2,1,0
"August 8, 2021",Toronto Public Health,107,92,3.6,95,65,3.2,0,0,0,0
"August 9, 2021",Toronto Public Health,142,99,4.8,84,73,2.8,3,0.1,1,0
"August 10, 2021",Toronto Public Health,124,108,4.1,83,81,2.8,3,0.1,1,0
"August 11, 2021",Toronto Public Health,127,112,4.2,115,87,3.8,1,0,0,0
"August 12, 2021",Toronto Public Health,126,117,4.2,147,93,4.9,0,0,0,0
"August 13, 2021",Toronto Public Health,103,119,3.4,123,103,4.1,6,0.2,0,0
"August 14, 2021",Toronto Public Health,119,120,4,115,106,3.8,4,0.1,0,0
"August 15, 2021",Toronto Public Health,124,121,4.1,124,109,4.1,1,0,1,0
"August 16, 2021",Toronto Public Health,157,124,5.3,90,113,3,10,0.3,0,0
"August 17, 2021",Toronto Public Health,163,126,5.5,115,114,3.8,5,0.2,0,0
"August 18, 2021",Toronto Public Health,131,131,4.4,152,118,5.1,6,0.2,0,0
"August 19, 2021",Toronto Public Health,134,132,4.5,160,124,5.4,6,0.2,1,0
"August 20, 2021",Toronto Public Health,136,133,4.6,156,126,5.2,7,0.2,0,0
"August 21, 2021",Toronto Public Health,143,138,4.8,126,130,4.2,4,0.1,0,0
"August 22, 2021",Toronto Public Health,122,141,4.1,101,132,3.4,11,0.4,0,0
"August 23, 2021",Toronto Public Health,183,141,6.1,114,129,3.8,8,0.3,0,0
"August 24, 2021",Toronto Public Health,161,145,5.4,145,132,4.9,8,0.3,0,0
"August 25, 2021",Toronto Public Health,157,144,5.3,163,136,5.5,7,0.2,0,0
"August 26, 2021",Toronto Public Health,142,148,4.8,193,138,6.5,10,0.3,1,0
"August 27, 2021",Toronto Public Health,153,149,5.1,158,143,5.3,6,0.2,0,0
"August 28, 2021",Toronto Public Health,138,152,4.6,144,143,4.8,7,0.2,1,0
"August 29, 2021",Toronto Public Health,144,151,4.8,111,145,3.7,6,0.2,0,0
"August 30, 2021",Toronto Public Health,151,154,5.1,136,147,4.6,10,0.3,1,0
"August 31, 2021",Toronto Public Health,141,149,4.7,166,150,5.6,13,0.4,1,0
"September 1, 2021",Toronto Public Health,147,147,4.9,181,153,6.1,19,0.6,1,0
"September 2, 2021",Toronto Public Health,144,145,4.8,153,156,5.1,9,0.3,1,0
"September 3, 2021",Toronto Public Health,134,145,4.5,203,150,6.8,9,0.3,0,0
"September 4, 2021",Toronto Public Health,133,143,4.5,117,156,3.9,14,0.5,3,0.1
"September 5, 2021",Toronto Public Health,139,142,4.7,124,152,4.1,7,0.2,1,0
"September 6, 2021",Toronto Public Health,128,141,4.3,145,154,4.9,4,0.1,1,0
"September 7, 2021",Toronto Public Health,170,138,5.7,127,156,4.2,12,0.4,1,0
"September 8, 2021",Toronto Public Health,150,142,5,150,150,5,7,0.2,0,0
"September 9, 2021",Toronto Public Health,178,143,6,159,146,5.3,7,0.2,2,0.1
"September 10, 2021",Toronto Public Health,136,147,4.6,191,146,6.4,5,0.2,3,0.1
"September 11, 2021",Toronto Public Health,123,148,4.1,105,145,3.5,6,0.2,1,0
"September 12, 2021",Toronto Public Health,125,146,4.2,127,143,4.2,7,0.2,0,0
"September 13, 2021",Toronto Public Health,177,144,5.9,123,143,4.1,9,0.3,0,0
"September 14, 2021",Toronto Public Health,135,151,4.5,179,140,6,6,0.2,2,0.1
"September 15, 2021",Toronto Public Health,145,146,4.9,145,148,4.9,3,0.1,1,0
"September 16, 2021",Toronto Public Health,122,146,4.1,170,147,5.7,5,0.2,2,0.1
"September 17, 2021",Toronto Public Health,144,138,4.8,133,149,4.5,9,0.3,1,0
"September 18, 2021",Toronto Public Health,94,139,3.1,132,140,4.4,5,0.2,1,0
"September 19, 2021",Toronto Public Health,97,135,3.2,105,144,3.5,4,0.1,2,0.1
"September 20, 2021",Toronto Public Health,111,131,3.7,131,141,4.4,12,0.4,0,0
"September 21, 2021",Toronto Public Health,142,121,4.8,112,142,3.7,7,0.2,1,0
"September 22, 2021",Toronto Public Health,128,122,4.3,155,133,5.2,3,0.1,0,0
"September 23, 2021",Toronto Public Health,100,120,3.3,116,134,3.9,5,0.2,1,0
"September 24, 2021",Toronto Public Health,114,117,3.8,102,126,3.4,6,0.2,4,0.1
"September 25, 2021",Toronto Public Health,96,112,3.2,111,122,3.7,5,0.2,3,0.1
"September 26, 2021",Toronto Public Health,103,113,3.4,89,119,3,6,0.2,0,0
"September 27, 2021",Toronto Public Health,105,113,3.5,116,117,3.9,7,0.2,3,0.1
"September 28, 2021",Toronto Public Health,113,113,3.8,87,114,2.9,3,0.1,0,0
"September 29, 2021",Toronto Public Health,115,108,3.8,97,111,3.2,10,0.3,2,0.1
"September 30, 2021",Toronto Public Health,90,107,3,127,103,4.2,4,0.1,3,0.1
"October 1, 2021",Toronto Public Health,104,105,3.5,139,104,4.7,10,0.3,1,0
"October 2, 2021",Toronto Public Health,109,104,3.6,85,109,2.8,5,0.2,3,0.1
"October 3, 2021",Toronto Public Health,82,106,2.7,121,106,4,7,0.2,0,0
"October 4, 2021",Toronto Public Health,98,103,3.3,86,110,2.9,7,0.2,1,0
"October 5, 2021",Toronto Public Health,115,102,3.8,120,106,4,7,0.2,1,0
"October 6, 2021",Toronto Public Health,103,102,3.4,109,111,3.6,5,0.2,4,0.1
"October 7, 2021",Toronto Public Health,93,100,3.1,121,112,4,4,0.1,3,0.1
"October 8, 2021",Toronto Public Health,90,101,3,107,112,3.6,2,0.1,0,0
"October 9, 2021",Toronto Public Health,82,99,2.7,101,107,3.4,6,0.2,0,0
"October 10, 2021",Toronto Public Health,59,95,2,74,109,2.5,1,0,1,0
"October 11, 2021",Toronto Public Health,62,91,2.1,68,103,2.3,5,0.2,0,0
"October 12, 2021",Toronto Public Health,71,86,2.4,65,100,2.2,7,0.2,1,0
"October 13, 2021",Toronto Public Health,73,80,2.4,56,92,1.9,5,0.2,1,0
"October 14, 2021",Toronto Public Health,48,76,1.6,88,85,2.9,2,0.1,0,0
"October 15, 2021",Toronto Public Health,50,69,1.7,90,80,3,0,0,0,0
"October 16, 2021",Toronto Public Health,44,64,1.5,47,77,1.6,0,0,0,0
"October 17, 2021",Toronto Public Health,38,58,1.3,64,70,2.1,3,0.1,0,0
"October 18, 2021",Toronto Public Health,52,55,1.7,47,68,1.6,7,0.2,1,0
"October 19, 2021",Toronto Public Health,56,54,1.9,45,65,1.5,4,0.1,0,0
"October 20, 2021",Toronto Public Health,50,52,1.7,66,62,2.2,5,0.2,3,0.1
"October 21, 2021",Toronto Public Health,51,48,1.7,46,64,1.5,4,0.1,1,0
"October 22, 2021",Toronto Public Health,39,49,1.3,50,58,1.7,0,0,0,0
"October 23, 2021",Toronto Public Health,44,47,1.5,43,52,1.4,2,0.1,1,0
"October 24, 2021",Toronto Public Health,44,47,1.5,26,52,0.9,1,0,1,0
"October 25, 2021",Toronto Public Health,65,48,2.2,41,46,1.4,2,0.1,0,0
"October 26, 2021",Toronto Public Health,64,50,2.1,67,45,2.2,3,0.1,0,0
"October 27, 2021",Toronto Public Health,45,51,1.5,74,48,2.5,3,0.1,0,0
"October 28, 2021",Toronto Public Health,61,50,2,58,50,1.9,0,0,1,0
"October 29, 2021",Toronto Public Health,54,52,1.8,45,51,1.5,3,0.1,0,0
"October 30, 2021",Toronto Public Health,54,54,1.8,56,51,1.9,1,0,1,0
"October 31, 2021",Toronto Public Health,31,55,1,54,52,1.8,5,0.2,0,0
"November 1, 2021",Toronto Public Health,67,53,2.2,42,56,1.4,1,0,1,0
"November 2, 2021",Toronto Public Health,74,54,2.5,72,57,2.4,2,0.1,0,0
"November 3, 2021",Toronto Public Health,67,55,2.2,57,57,1.9,2,0.1,0,0
"November 4, 2021",Toronto Public Health,70,58,2.3,78,55,2.6,0,0,2,0.1
"November 5, 2021",Toronto Public Health,78,60,2.6,63,58,2.1,1,0,1,0
"November 6, 2021",Toronto Public Health,54,63,1.8,46,60,1.5,2,0.1,0,0
"November 7, 2021",Toronto Public Health,50,63,1.7,62,59,2.1,3,0.1,1,0
"November 8, 2021",Toronto Public Health,90,66,3,42,60,1.4,2,0.1,3,0.1
"November 9, 2021",Toronto Public Health,75,69,2.5,52,60,1.7,0,0,0,0
"November 10, 2021",Toronto Public Health,75,69,2.5,68,57,2.3,2,0.1,1,0
"November 11, 2021",Toronto Public Health,76,70,2.5,98,59,3.3,2,0.1,1,0
"November 12, 2021",Toronto Public Health,82,71,2.7,68,62,2.3,1,0,1,0
"November 13, 2021",Toronto Public Health,62,72,2.1,64,62,2.1,1,0,0,0
"November 14, 2021",Toronto Public Health,62,73,2.1,81,65,2.7,2,0.1,0,0
"November 15, 2021",Toronto Public Health,94,75,3.1,56,68,1.9,1,0,0,0
"November 16, 2021",Toronto Public Health,96,75,3.2,78,70,2.6,1,0,0,0
"November 17, 2021",Toronto Public Health,105,78,3.5,85,73,2.8,2,0.1,0,0
"November 18, 2021",Toronto Public Health,87,82,2.9,112,76,3.7,6,0.2,0,0
"November 19, 2021",Toronto Public Health,96,84,3.2,76,78,2.5,3,0.1,0,0
"November 20, 2021",Toronto Public Health,81,86,2.7,81,79,2.7,3,0.1,1,0
"November 21, 2021",Toronto Public Health,91,89,3,79,81,2.6,1,0,0,0
"November 22, 2021",Toronto Public Health,137,93,4.6,74,81,2.5,1,0,0,0
"November 23, 2021",Toronto Public Health,113,99,3.8,79,84,2.6,3,0.1,0,0
"November 24, 2021",Toronto Public Health,113,101,3.8,98,84,3.3,2,0.1,0,0
"November 25, 2021",Toronto Public Health,101,103,3.4,137,86,4.6,4,0.1,0,0
"November 26, 2021",Toronto Public Health,117,105,3.9,103,89,3.4,2,0.1,0,0
"November 27, 2021",Toronto Public Health,104,108,3.5,115,93,3.8,3,0.1,1,0
"November 28, 2021",Toronto Public Health,100,111,3.3,86,98,2.9,2,0.1,0,0
"November 29, 2021",Toronto Public Health,140,112,4.7,95,99,3.2,4,0.1,0,0
"November 30, 2021",Toronto Public Health,149,113,5,114,102,3.8,6,0.2,3,0.1
"December 1, 2021",Toronto Public Health,151,118,5.1,135,107,4.5,5,0.2,0,0
"December 2, 2021",Toronto Public Health,170,123,5.7,157,112,5.3,2,0.1,0,0
"December 3, 2021",Toronto Public Health,172,133,5.8,167,115,5.6,3,0.1,1,0
"December 4, 2021",Toronto Public Health,165,141,5.5,105,124,3.5,3,0.1,0,0
"December 5, 2021",Toronto Public Health,177,150,5.9,107,123,3.6,3,0.1,2,0.1
"December 6, 2021",Toronto Public Health,261,161,8.7,157,126,5.3,4,0.1,0,0
